time,passenger_register,queue_length,mean_wait_time,max_wait_time,mean_transit_time,max_transit_time,mean_travel_time,max_travel_time,wait_time_register,transit_time_register,travel_time_register
29962,[597 616 649],3,79.3666666666674,121.70000000000073,37.0,37.0,116.3666666666674,158.70000000000073,[121.7  95.7  20.7],[37. 37. 37.],[158.7 132.7  57.7]
29963,[597 616 649],3,79.3666666666674,121.70000000000073,37.0,37.0,116.3666666666674,158.70000000000073,[121.7  95.7  20.7],[37. 37. 37.],[158.7 132.7  57.7]
29964,[597 616 649],3,79.3666666666674,121.70000000000073,37.0,37.0,116.3666666666674,158.70000000000073,[121.7  95.7  20.7],[37. 37. 37.],[158.7 132.7  57.7]
29965,[597 616 649],3,79.3666666666674,121.70000000000073,37.0,37.0,116.3666666666674,158.70000000000073,[121.7  95.7  20.7],[37. 37. 37.],[158.7 132.7  57.7]
29966,[597 616 649],3,79.3666666666674,121.70000000000073,37.0,37.0,116.3666666666674,158.70000000000073,[121.7  95.7  20.7],[37. 37. 37.],[158.7 132.7  57.7]
29967,[597 616 649],3,79.3666666666674,121.70000000000073,37.0,37.0,116.3666666666674,158.70000000000073,[121.7  95.7  20.7],[37. 37. 37.],[158.7 132.7  57.7]
29968,[597 616 649 661],4,60.20000000000073,121.70000000000073,44.125,65.5,104.32500000000073,158.70000000000073,[121.7  95.7  20.7   2.7],[37.  37.  37.  65.5],[158.7 132.7  57.7  68.2]
29969,[597 616 649 661],4,60.20000000000073,121.70000000000073,44.125,65.5,104.32500000000073,158.70000000000073,[121.7  95.7  20.7   2.7],[37.  37.  37.  65.5],[158.7 132.7  57.7  68.2]
29970,[597 616 649 661],4,60.20000000000073,121.70000000000073,44.125,65.5,104.32500000000073,158.70000000000073,[121.7  95.7  20.7   2.7],[37.  37.  37.  65.5],[158.7 132.7  57.7  68.2]
29971,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29972,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29973,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29974,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29975,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29976,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29977,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29978,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29979,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29980,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29981,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29982,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29983,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29984,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29985,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29986,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29987,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29988,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29989,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29990,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29991,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29992,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29993,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29994,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29995,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29996,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29997,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29998,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
29999,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30000,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30001,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30002,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30003,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30004,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30005,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30006,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30007,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30008,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30009,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30010,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30011,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30012,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30013,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30014,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30015,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30016,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30017,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30018,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30019,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30020,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30021,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30022,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30023,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30024,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30025,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30026,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30027,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30028,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30029,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30030,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30031,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30032,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30033,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30034,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30035,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30036,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30037,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30038,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30039,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30040,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30041,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30042,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30043,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30044,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30045,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30046,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30047,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30048,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30049,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30050,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30051,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30052,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30053,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30054,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30055,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30056,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30057,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30058,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30059,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30060,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30061,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30062,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30063,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30064,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30065,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30066,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30067,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30068,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30069,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30070,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30071,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30072,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30073,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30074,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30075,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30076,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30077,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30078,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30079,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30080,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30081,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30082,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30083,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30084,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30085,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30086,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30087,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30088,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30089,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30090,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30091,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30092,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30093,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30094,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30095,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30096,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30097,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30098,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30099,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30100,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30101,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30102,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30103,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30104,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30105,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30106,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30107,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30108,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30109,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30110,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30111,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30112,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30113,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30114,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30115,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30116,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30117,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30118,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30119,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30120,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30121,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30122,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30123,[734],1,12.400000000001455,12.400000000001455,37.0,37.0,49.400000000001455,49.400000000001455,[12.4],[37.],[49.4]
30124,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30125,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30126,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30127,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30128,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30129,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30130,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30131,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30132,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30133,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30134,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30135,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30136,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30137,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30138,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30139,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30140,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30141,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30142,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30143,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30144,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30145,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30146,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30147,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30148,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30149,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30150,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30151,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30152,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30153,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30154,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30155,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30156,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30157,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30158,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30159,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30160,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30161,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30162,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30163,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30164,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30165,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30166,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30167,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30168,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30169,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30170,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30171,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30172,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30173,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30174,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30175,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30176,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30177,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30178,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30179,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30180,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30181,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30182,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30183,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30184,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30185,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30186,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30187,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30188,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30189,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30190,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30191,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30192,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30193,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30194,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30195,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30196,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30197,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30198,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30199,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30200,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30201,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30202,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30203,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30204,[],0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[]
30205,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30206,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30207,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30208,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30209,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30210,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30211,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30212,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30213,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30214,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30215,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30216,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30217,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30218,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30219,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30220,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30221,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30222,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30223,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30224,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30225,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30226,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30227,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30228,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30229,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30230,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30231,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30232,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30233,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30234,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30235,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30236,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30237,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30238,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30239,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30240,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30241,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30242,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30243,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30244,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30245,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30246,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30247,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30248,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30249,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30250,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30251,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30252,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30253,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30254,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30255,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30256,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30257,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30258,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30259,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30260,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30261,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30262,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30263,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30264,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
30265,[773],1,95.0,95.0,38.400000000001455,38.400000000001455,133.40000000000146,133.40000000000146,[95.],[38.4],[133.4]
